"","PlacetteID","rcp","Annee","Mois","Tmin","Tmax","PTot"
"404",400202303,"RCP45",2024,8,11.9742,22.8258,79.6
"405",400202303,"RCP45",2024,9,8.71,20.0667,33.9
"406",400202303,"RCP45",2024,10,2.01935,10.6742,87
"407",400202303,"RCP45",2024,11,-2.34333,2.95,87.8
"408",400202303,"RCP45",2024,12,-11.8516,-3.94839,35.1
"409",400202303,"RCP45",2025,1,-16.6516,-9.0129,55.2
"410",400202303,"RCP45",2025,2,-18.5179,-9.04286,56.9
"411",400202303,"RCP45",2025,3,-10.9806,0.516129,64.4
"412",400202303,"RCP45",2025,4,-3.60667,5.12333,58.66
"413",400202303,"RCP45",2025,5,3.41935,15.1613,94.2
"414",400202303,"RCP45",2025,6,8.83333,20.87,88.1
"415",400202303,"RCP45",2025,7,12.4613,23.3742,74.3
"416",400202303,"RCP45",2025,8,10.448376,22.25934,81.82
"417",400202303,"RCP45",2025,9,6.930666,16.38866,102.88
"418",400202303,"RCP45",2025,10,0.2548376,9.007098,92.54
"419",400202303,"RCP45",2025,11,-4.774,1.648666,74.08
"420",400202303,"RCP45",2025,12,-15.36516,-6.685806,65.44
"421",400202303,"RCP45",2026,1,-22.38,-9.985804,65.7
"422",400202303,"RCP45",2026,2,-16.8693,-5.365712,67.42
"423",400202303,"RCP45",2026,3,-11.549684,0.1232276,47.68
"424",400202303,"RCP45",2026,4,-3.261334,7.026668,103.08
"425",400202303,"RCP45",2026,5,3.28258,16.49548,128.52
"426",400202303,"RCP45",2026,6,8.171998,21.67866,106.34
