Annee;PlacetteID;origTreeID;Espece;GrEspece;Etat;Nombre;DHPcm;Veg_Pot;Type_Eco;reg_eco;Altitude;PTot;TMoy;milieu;sdom_bio;hauteur_pred;vol_dm3
2044;P700200801;60;PIG;PIG;vivant;0.015131998;10.31700333;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;27.4953103;67.96700529
2044;P700200801;61;PIN;PIN;vivant;0.001086144;11.53361493;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;19.13142002;69.61963534
2044;P700200801;62;PRP;PRP;vivant;0.012543319;9.805151728;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;17.69188735;NA
2044;P700200801;63;SAB;SAB;vivant;2.798564856;10.09980623;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;16.49092991;36.52168897
2044;P700200801;64;SAL;SAL;vivant;0.004795291;9.929982978;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;17.79062826;NA
2044;P700200801;65;THO;THO;vivant;0.002321834;10.21335446;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;10.68662038;24.58561308
2044;P700200801;66;EPB;EPX;vivant;0.047702045;10.26563618;RS2;RS21;5c;481;887.9666667;3.766666667;1;5O;17.32434722;41.70999446
2054;P700200801;1;ERR;ERR;vivant;0.73376607;14.41343265;RS2;RS21;5c;481;881.3333333;4.3;1;5O;22.16942707;118.4530238
2054;P700200801;2;PET;PEU;vivant;0.314115644;14.6564493;RS2;RS21;5c;481;881.3333333;4.3;1;5O;25.75882401;163.3804025
2054;P700200801;3;PET;PEU;vivant;0.159900505;11.93607869;RS2;RS21;5c;481;881.3333333;4.3;1;5O;23.59859351;84.72450472
2054;P700200801;4;BOP;BOP;vivant;0.605126753;17.36613156;RS2;RS21;5c;481;881.3333333;4.3;1;5O;22.28789798;211.0415325
2054;P700200801;5;PET;PEU;vivant;0.541566307;20.89546775;RS2;RS21;5c;481;881.3333333;4.3;1;5O;29.47194835;422.7810759
2054;P700200801;6;PET;PEU;vivant;0.314115644;14.6564493;RS2;RS21;5c;481;881.3333333;4.3;1;5O;25.75882401;163.3804025
2054;P700200801;7;PET;PEU;vivant;0.417005493;17.15839365;RS2;RS21;5c;481;881.3333333;4.3;1;5O;27.42171651;253.8347539
2054;P700200801;8;BOP;BOP;vivant;0.598951276;16.57976533;RS2;RS21;5c;481;881.3333333;4.3;1;5O;21.91170525;186.3704131
2054;P700200801;9;PET;PEU;vivant;0.522970365;20.48313466;RS2;RS21;5c;481;881.3333333;4.3;1;5O;29.26723612;402.1113623
2054;P700200801;10;PET;PEU;vivant;0.373268361;16.05075252;RS2;RS21;5c;481;881.3333333;4.3;1;5O;26.71860787;211.5929569
2054;P700200801;11;PET;PEU;vivant;0.354537254;15.69131741;RS2;RS21;5c;481;881.3333333;4.3;1;5O;26.47953361;198.6393157
2054;P700200801;12;PET;PEU;vivant;0.190813622;12.47216081;RS2;RS21;5c;481;881.3333333;4.3;1;5O;24.05855822;98.65699311
2054;P700200801;13;PET;PEU;vivant;0.444684677;17.87669025;RS2;RS21;5c;481;881.3333333;4.3;1;5O;27.85230739;283.1221829
