PlacetteID;Latitude;Longitude;Altitude;Sdom_Bio;Reg_Eco;Type_Eco;Cl_Drai;Espece;Etat;DHPcm;Nombre;Hauteur;Annee;Type_Eco_Photo;Age;Veg_Pot;origTreeID;sand_015cm;Pente;cec_015cm;Exposition;TMoy;PTot
8808503;49.61915;-71.45278;406;5O;5b;RS22;30;SAB;10;18;2;NA;2000;RS22;50;RS2;3;60;5;5;5;5;900
8808503;49.61915;-71.45278;406;5O;5b;RS22;30;EPN;10;16;9;NA;2000;RS22;50;RS2;4;60;5;5;5;5;900
8808503;49.61915;-71.45278;406;5O;5b;RS22;30;SAB;10;16;1;NA;2000;RS22;50;RS2;5;60;5;5;5;5;900
8808503;49.61915;-71.45278;406;5O;5b;RS22;30;EPN;10;14;8;NA;2000;RS22;50;RS2;6;60;5;5;5;5;900
8808503;49.61915;-71.45278;406;5O;5b;RS22;30;SAB;10;14;6;NA;2000;RS22;50;RS2;7;60;5;5;5;5;900
8808503;49.61915;-71.45278;406;5O;5b;RS22;30;EPN;10;12;13;NA;2000;RS22;50;RS2;8;60;5;5;5;5;900
8808503;49.61915;-71.45278;406;5O;5b;RS22;30;SAB;10;12;4;NA;2000;RS22;50;RS2;9;60;5;5;5;5;900
8808503;49.61915;-71.45278;406;5O;5b;RS22;30;EPN;10;10;6;NA;2000;RS22;50;RS2;10;60;5;5;5;5;900
8808503;49.61915;-71.45278;406;5O;5b;RS22;30;SAB;10;10;19;NA;2000;RS22;50;RS2;11;60;5;5;5;5;900
8809503;49.443236;-71.323635;427;5O;5b;RS22;30;BOP;10;20;1;NA;2000;RS22;50;RS2;1;60;5;5;5;5;900
8809503;49.443236;-71.323635;427;5O;5b;RS22;30;SAB;10;14;1;NA;2000;RS22;50;RS2;2;60;5;5;5;5;900
8809503;49.443236;-71.323635;427;5O;5b;RS22;30;EPN;10;12;5;NA;2000;RS22;50;RS2;3;60;5;5;5;5;900
8809503;49.443236;-71.323635;427;5O;5b;RS22;30;SAB;10;12;2;NA;2000;RS22;50;RS2;4;60;5;5;5;5;900
8809503;49.443236;-71.323635;427;5O;5b;RS22;30;EPN;10;10;16;NA;2000;RS22;50;RS2;5;60;5;5;5;5;900
8809503;49.443236;-71.323635;427;5O;5b;RS22;30;SAB;10;10;3;NA;2000;RS22;50;RS2;6;60;5;5;5;5;900
8809601;49.240325;-71.312743;432;5O;5b;RS21;30;SAB;10;32;1;NA;2000;RS22;50;RS2;1;60;5;5;5;5;900
8809601;49.240325;-71.312743;432;5O;5b;RS21;30;SAB;10;28;1;NA;2000;RS22;50;RS2;2;60;5;5;5;5;900
8809601;49.240325;-71.312743;432;5O;5b;RS21;30;EPN;10;22;2;NA;2000;RS22;50;RS2;3;60;5;5;5;5;900
8809601;49.240325;-71.312743;432;5O;5b;RS21;30;SAB;10;20;2;NA;2000;RS22;50;RS2;4;60;5;5;5;5;900
8809601;49.240325;-71.312743;432;5O;5b;RS21;30;EPN;10;18;1;NA;2000;RS22;50;RS2;5;60;5;5;5;5;900
8809601;49.240325;-71.312743;432;5O;5b;RS21;30;EPN;10;16;6;NA;2000;RS22;50;RS2;6;60;5;5;5;5;900
8809601;49.240325;-71.312743;432;5O;5b;RS21;30;SAB;10;16;3;NA;2000;RS22;50;RS2;7;60;5;5;5;5;900
8809601;49.240325;-71.312743;432;5O;5b;RS21;30;EPN;10;14;4;NA;2000;RS22;50;RS2;8;60;5;5;5;5;900
8809601;49.240325;-71.312743;432;5O;5b;RS21;30;SAB;10;14;3;NA;2000;RS22;50;RS2;9;60;5;5;5;5;900
8809601;49.240325;-71.312743;432;5O;5b;RS21;30;EPN;10;12;16;NA;2000;RS22;50;RS2;10;60;5;5;5;5;900
8809601;49.240325;-71.312743;432;5O;5b;RS21;30;SAB;10;12;4;NA;2000;RS22;50;RS2;11;60;5;5;5;5;900
8809601;49.240325;-71.312743;432;5O;5b;RS21;30;EPB;10;10;1;NA;2000;RS22;50;RS2;12;60;5;5;5;5;900
8809601;49.240325;-71.312743;432;5O;5b;RS21;30;EPN;10;10;4;NA;2000;RS22;50;RS2;13;60;5;5;5;5;900
8809601;49.240325;-71.312743;432;5O;5b;RS21;30;SAB;10;10;5;NA;2000;RS22;50;RS2;14;60;5;5;5;5;900
8809602;49.24055;-71.30897;442;5O;5b;RS22;30;EPN;10;20;1;NA;2000;RE25;50;RS2;1;60;5;5;5;5;900
8809602;49.24055;-71.30897;442;5O;5b;RS22;30;EPN;10;18;4;NA;2000;RE25;50;RS2;2;60;5;5;5;5;900
8809602;49.24055;-71.30897;442;5O;5b;RS22;30;EPN;10;16;3;NA;2000;RE25;50;RS2;3;60;5;5;5;5;900
8809602;49.24055;-71.30897;442;5O;5b;RS22;30;EPN;10;14;7;NA;2000;RE25;50;RS2;4;60;5;5;5;5;900
8809602;49.24055;-71.30897;442;5O;5b;RS22;30;SAB;10;14;1;NA;2000;RE25;50;RS2;5;60;5;5;5;5;900
8809602;49.24055;-71.30897;442;5O;5b;RS22;30;BOP;10;12;3;NA;2000;RE25;50;RS2;6;60;5;5;5;5;900
8809602;49.24055;-71.30897;442;5O;5b;RS22;30;EPN;10;12;16;NA;2000;RE25;50;RS2;7;60;5;5;5;5;900
8809602;49.24055;-71.30897;442;5O;5b;RS22;30;SAB;10;12;1;NA;2000;RE25;50;RS2;8;60;5;5;5;5;900
8809602;49.24055;-71.30897;442;5O;5b;RS22;30;SOA;10;12;1;NA;2000;RE25;50;RS2;9;60;5;5;5;5;900
8809602;49.24055;-71.30897;442;5O;5b;RS22;30;BOP;10;10;15;NA;2000;RE25;50;RS2;10;60;5;5;5;5;900
8809602;49.24055;-71.30897;442;5O;5b;RS22;30;EPN;10;10;12;NA;2000;RE25;50;RS2;11;60;5;5;5;5;900
8809602;49.24055;-71.30897;442;5O;5b;RS22;30;PET;10;10;1;NA;2000;RE25;50;RS2;12;60;5;5;5;5;900
8809602;49.24055;-71.30897;442;5O;5b;RS22;30;SAB;10;10;2;NA;2000;RE25;50;RS2;13;60;5;5;5;5;900
8809801;49.13018;-71.360179;459;5O;5b;RS22;30;EPN;10;20;4;NA;2000;RS22;50;RS2;1;60;5;5;5;5;900
8809801;49.13018;-71.360179;459;5O;5b;RS22;30;EPN;10;18;7;NA;2000;RS22;50;RS2;2;60;5;5;5;5;900
8809801;49.13018;-71.360179;459;5O;5b;RS22;30;PET;10;18;1;NA;2000;RS22;50;RS2;3;60;5;5;5;5;900
8809801;49.13018;-71.360179;459;5O;5b;RS22;30;EPN;10;16;6;NA;2000;RS22;50;RS2;4;60;5;5;5;5;900
8809801;49.13018;-71.360179;459;5O;5b;RS22;30;PET;10;16;1;NA;2000;RS22;50;RS2;5;60;5;5;5;5;900
8809801;49.13018;-71.360179;459;5O;5b;RS22;30;EPN;10;14;12;NA;2000;RS22;50;RS2;6;60;5;5;5;5;900
8809801;49.13018;-71.360179;459;5O;5b;RS22;30;PET;10;14;3;NA;2000;RS22;50;RS2;7;60;5;5;5;5;900
8809801;49.13018;-71.360179;459;5O;5b;RS22;30;BOP;10;12;1;NA;2000;RS22;50;RS2;8;60;5;5;5;5;900
8809801;49.13018;-71.360179;459;5O;5b;RS22;30;EPN;10;12;12;NA;2000;RS22;50;RS2;9;60;5;5;5;5;900
8809801;49.13018;-71.360179;459;5O;5b;RS22;30;PET;10;12;4;NA;2000;RS22;50;RS2;10;60;5;5;5;5;900
8809801;49.13018;-71.360179;459;5O;5b;RS22;30;EPN;10;10;10;NA;2000;RS22;50;RS2;11;60;5;5;5;5;900
8809801;49.13018;-71.360179;459;5O;5b;RS22;30;PET;10;10;3;NA;2000;RS22;50;RS2;12;60;5;5;5;5;900
8809801;49.13018;-71.360179;459;5O;5b;RS22;30;PRP;10;10;1;NA;2000;RS22;50;RS2;13;60;5;5;5;5;900
8810103;49.12825;-71.37996;462;5O;5b;RS22;30;EPN;10;14;9;NA;2000;RE22;50;RS2;1;60;5;5;5;5;900
8810103;49.12825;-71.37996;462;5O;5b;RS22;30;EPN;10;12;19;NA;2000;RE22;50;RS2;2;60;5;5;5;5;900
8810103;49.12825;-71.37996;462;5O;5b;RS22;30;BOP;10;10;3;NA;2000;RE22;50;RS2;3;60;5;5;5;5;900
8810103;49.12825;-71.37996;462;5O;5b;RS22;30;EPN;10;10;19;NA;2000;RE22;50;RS2;4;60;5;5;5;5;900
8810701;49.264609;-71.678572;346;5O;5b;RS25;40;BOP;10;12;1;NA;2000;RS22M;30;RS2;1;60;5;5;5;5;900
8810701;49.264609;-71.678572;346;5O;5b;RS25;40;EPN;10;10;2;NA;2000;RS22M;30;RS2;2;60;5;5;5;5;900
8811403;49.54676;-71.799487;560;5O;5b;RS25;31;EPN;10;28;2;NA;2000;MS22;30;RS2;1;60;5;5;5;5;900
8811403;49.54676;-71.799487;560;5O;5b;RS25;31;EPN;10;22;1;NA;2000;MS22;30;RS2;2;60;5;5;5;5;900
8811403;49.54676;-71.799487;560;5O;5b;RS25;31;SAB;10;22;1;NA;2000;MS22;30;RS2;3;60;5;5;5;5;900
8811403;49.54676;-71.799487;560;5O;5b;RS25;31;SAB;10;20;3;NA;2000;MS22;30;RS2;4;60;5;5;5;5;900
8811403;49.54676;-71.799487;560;5O;5b;RS25;31;EPN;10;16;1;NA;2000;MS22;30;RS2;5;60;5;5;5;5;900
8811403;49.54676;-71.799487;560;5O;5b;RS25;31;SAB;10;16;1;NA;2000;MS22;30;RS2;6;60;5;5;5;5;900
8811403;49.54676;-71.799487;560;5O;5b;RS25;31;EPN;10;14;1;NA;2000;MS22;30;RS2;7;60;5;5;5;5;900
8811403;49.54676;-71.799487;560;5O;5b;RS25;31;SAB;10;14;7;NA;2000;MS22;30;RS2;8;60;5;5;5;5;900
8811403;49.54676;-71.799487;560;5O;5b;RS25;31;EPN;10;12;2;NA;2000;MS22;30;RS2;9;60;5;5;5;5;900
8811403;49.54676;-71.799487;560;5O;5b;RS25;31;SAB;10;12;4;NA;2000;MS22;30;RS2;10;60;5;5;5;5;900
8811403;49.54676;-71.799487;560;5O;5b;RS25;31;EPN;10;10;3;NA;2000;MS22;30;RS2;11;60;5;5;5;5;900
8811403;49.54676;-71.799487;560;5O;5b;RS25;31;SAB;10;10;9;NA;2000;MS22;30;RS2;12;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;BOP;10;22;2;NA;2000;MS22;70;RS2;1;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;EPB;10;22;1;NA;2000;MS22;70;RS2;2;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;EPN;10;22;1;NA;2000;MS22;70;RS2;3;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;EPB;10;20;2;NA;2000;MS22;70;RS2;4;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;EPN;10;20;2;NA;2000;MS22;70;RS2;5;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;EPB;10;18;1;NA;2000;MS22;70;RS2;6;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;BOP;10;16;1;NA;2000;MS22;70;RS2;7;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;EPB;10;16;1;NA;2000;MS22;70;RS2;8;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;EPN;10;16;1;NA;2000;MS22;70;RS2;9;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;BOP;10;14;1;NA;2000;MS22;70;RS2;10;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;EPB;10;14;2;NA;2000;MS22;70;RS2;11;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;EPN;10;14;4;NA;2000;MS22;70;RS2;12;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;SAB;10;14;1;NA;2000;MS22;70;RS2;13;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;BOP;10;12;1;NA;2000;MS22;70;RS2;14;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;EPB;10;12;3;NA;2000;MS22;70;RS2;15;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;EPN;10;12;4;NA;2000;MS22;70;RS2;16;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;SAB;10;12;4;NA;2000;MS22;70;RS2;17;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;BOP;10;10;8;NA;2000;MS22;70;RS2;18;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;EPB;10;10;3;NA;2000;MS22;70;RS2;19;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;EPN;10;10;4;NA;2000;MS22;70;RS2;20;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;SAB;10;10;4;NA;2000;MS22;70;RS2;21;60;5;5;5;5;900
8812001;49.084143;-71.616709;309;5O;5b;RS22;30;SAB;10;10;1;NA;2000;MS22;70;RS2;22;60;5;5;5;5;900
8813403;49.593249;-71.705756;436;5O;5b;RS22;20;EPN;10;26;1;NA;2000;RS22;70;RS2;1;60;5;5;5;5;900
8813403;49.593249;-71.705756;436;5O;5b;RS22;20;EPN;10;22;1;NA;2000;RS22;70;RS2;2;60;5;5;5;5;900
8813403;49.593249;-71.705756;436;5O;5b;RS22;20;EPN;10;20;3;NA;2000;RS22;70;RS2;3;60;5;5;5;5;900
8813403;49.593249;-71.705756;436;5O;5b;RS22;20;SAB;10;20;2;NA;2000;RS22;70;RS2;4;60;5;5;5;5;900
8813403;49.593249;-71.705756;436;5O;5b;RS22;20;SAB;10;18;3;NA;2000;RS22;70;RS2;5;60;5;5;5;5;900
8813403;49.593249;-71.705756;436;5O;5b;RS22;20;EPN;10;16;1;NA;2000;RS22;70;RS2;6;60;5;5;5;5;900
8813403;49.593249;-71.705756;436;5O;5b;RS22;20;SAB;10;16;7;NA;2000;RS22;70;RS2;7;60;5;5;5;5;900
8813403;49.593249;-71.705756;436;5O;5b;RS22;20;BOP;10;14;1;NA;2000;RS22;70;RS2;8;60;5;5;5;5;900
8813403;49.593249;-71.705756;436;5O;5b;RS22;20;EPN;10;14;4;NA;2000;RS22;70;RS2;9;60;5;5;5;5;900
8813403;49.593249;-71.705756;436;5O;5b;RS22;20;SAB;10;14;4;NA;2000;RS22;70;RS2;10;60;5;5;5;5;900
8813403;49.593249;-71.705756;436;5O;5b;RS22;20;BOP;10;12;1;NA;2000;RS22;70;RS2;11;60;5;5;5;5;900
8813403;49.593249;-71.705756;436;5O;5b;RS22;20;EPN;10;12;3;NA;2000;RS22;70;RS2;12;60;5;5;5;5;900
8813403;49.593249;-71.705756;436;5O;5b;RS22;20;SAB;10;12;13;NA;2000;RS22;70;RS2;13;60;5;5;5;5;900
8813403;49.593249;-71.705756;436;5O;5b;RS22;20;BOP;10;10;6;NA;2000;RS22;70;RS2;14;60;5;5;5;5;900
8813403;49.593249;-71.705756;436;5O;5b;RS22;20;EPN;10;10;4;NA;2000;RS22;70;RS2;15;60;5;5;5;5;900
8813403;49.593249;-71.705756;436;5O;5b;RS22;20;SAB;10;10;28;NA;2000;RS22;70;RS2;16;60;5;5;5;5;900
8814501;49.221858;-71.464271;372;5O;5b;RS20;20;EPN;10;20;1;NA;2000;RS22;50;RS2;1;60;5;5;5;5;900
8814501;49.221858;-71.464271;372;5O;5b;RS20;20;EPN;10;18;1;NA;2000;RS22;50;RS2;2;60;5;5;5;5;900
8814501;49.221858;-71.464271;372;5O;5b;RS20;20;EPN;10;16;3;NA;2000;RS22;50;RS2;3;60;5;5;5;5;900
8814501;49.221858;-71.464271;372;5O;5b;RS20;20;SAB;10;16;1;NA;2000;RS22;50;RS2;4;60;5;5;5;5;900
8814501;49.221858;-71.464271;372;5O;5b;RS20;20;EPN;10;14;7;NA;2000;RS22;50;RS2;5;60;5;5;5;5;900
8814501;49.221858;-71.464271;372;5O;5b;RS20;20;BOP;10;12;1;NA;2000;RS22;50;RS2;6;60;5;5;5;5;900
8814501;49.221858;-71.464271;372;5O;5b;RS20;20;EPN;10;12;9;NA;2000;RS22;50;RS2;7;60;5;5;5;5;900
8814501;49.221858;-71.464271;372;5O;5b;RS20;20;SAB;10;12;7;NA;2000;RS22;50;RS2;8;60;5;5;5;5;900
8814501;49.221858;-71.464271;372;5O;5b;RS20;20;EPN;10;10;10;NA;2000;RS22;50;RS2;9;60;5;5;5;5;900
8814501;49.221858;-71.464271;372;5O;5b;RS20;20;SAB;10;10;6;NA;2000;RS22;50;RS2;10;60;5;5;5;5;900
8814501;49.221858;-71.464271;372;5O;5b;RS20;20;SAB;10;10;1;NA;2000;RS22;50;RS2;11;60;5;5;5;5;900
8814801;49.260098;-71.648786;410;5O;5b;RS22;50;EPN;10;28;1;NA;2000;RE38;120;RS2;1;60;5;5;5;5;900
8814801;49.260098;-71.648786;410;5O;5b;RS22;50;EPN;10;24;1;NA;2000;RE38;120;RS2;2;60;5;5;5;5;900
8814801;49.260098;-71.648786;410;5O;5b;RS22;50;EPN;10;22;2;NA;2000;RE38;120;RS2;3;60;5;5;5;5;900
8814801;49.260098;-71.648786;410;5O;5b;RS22;50;EPN;10;20;1;NA;2000;RE38;120;RS2;4;60;5;5;5;5;900
8814801;49.260098;-71.648786;410;5O;5b;RS22;50;EPN;10;16;1;NA;2000;RE38;120;RS2;5;60;5;5;5;5;900
8814801;49.260098;-71.648786;410;5O;5b;RS22;50;EPN;10;14;1;NA;2000;RE38;120;RS2;6;60;5;5;5;5;900
8814801;49.260098;-71.648786;410;5O;5b;RS22;50;EPN;10;12;1;NA;2000;RE38;120;RS2;7;60;5;5;5;5;900
8814801;49.260098;-71.648786;410;5O;5b;RS22;50;SAB;10;12;1;NA;2000;RE38;120;RS2;8;60;5;5;5;5;900
8814801;49.260098;-71.648786;410;5O;5b;RS22;50;EPN;10;10;5;NA;2000;RE38;120;RS2;9;60;5;5;5;5;900
8814801;49.260098;-71.648786;410;5O;5b;RS22;50;SAB;10;10;2;NA;2000;RE38;120;RS2;10;60;5;5;5;5;900
8814901;49.054433;-71.396759;427;5O;5b;RS22;30;BOP;10;24;1;NA;2000;MS22;30;RS2;1;60;5;5;5;5;900
8814901;49.054433;-71.396759;427;5O;5b;RS22;30;SAB;10;24;2;NA;2000;MS22;30;RS2;2;60;5;5;5;5;900
8814901;49.054433;-71.396759;427;5O;5b;RS22;30;BOP;10;20;1;NA;2000;MS22;30;RS2;3;60;5;5;5;5;900
8814901;49.054433;-71.396759;427;5O;5b;RS22;30;SAB;10;20;2;NA;2000;MS22;30;RS2;4;60;5;5;5;5;900
8814901;49.054433;-71.396759;427;5O;5b;RS22;30;BOP;10;18;2;NA;2000;MS22;30;RS2;5;60;5;5;5;5;900
8814901;49.054433;-71.396759;427;5O;5b;RS22;30;SAB;10;18;1;NA;2000;MS22;30;RS2;6;60;5;5;5;5;900
8814901;49.054433;-71.396759;427;5O;5b;RS22;30;BOP;10;16;3;NA;2000;MS22;30;RS2;7;60;5;5;5;5;900
8814901;49.054433;-71.396759;427;5O;5b;RS22;30;SAB;10;16;3;NA;2000;MS22;30;RS2;8;60;5;5;5;5;900
8814901;49.054433;-71.396759;427;5O;5b;RS22;30;BOP;10;14;2;NA;2000;MS22;30;RS2;9;60;5;5;5;5;900
8814901;49.054433;-71.396759;427;5O;5b;RS22;30;EPN;10;14;3;NA;2000;MS22;30;RS2;10;60;5;5;5;5;900
8814901;49.054433;-71.396759;427;5O;5b;RS22;30;SAB;10;14;5;NA;2000;MS22;30;RS2;11;60;5;5;5;5;900
8814901;49.054433;-71.396759;427;5O;5b;RS22;30;BOP;10;12;1;NA;2000;MS22;30;RS2;12;60;5;5;5;5;900
8814901;49.054433;-71.396759;427;5O;5b;RS22;30;EPN;10;12;1;NA;2000;MS22;30;RS2;13;60;5;5;5;5;900
8814901;49.054433;-71.396759;427;5O;5b;RS22;30;SAB;10;12;9;NA;2000;MS22;30;RS2;14;60;5;5;5;5;900
8814901;49.054433;-71.396759;427;5O;5b;RS22;30;EPN;10;10;12;NA;2000;MS22;30;RS2;15;60;5;5;5;5;900
8814901;49.054433;-71.396759;427;5O;5b;RS22;30;SAB;10;10;8;NA;2000;MS22;30;RS2;16;60;5;5;5;5;900
8815101;49.459934;-71.347519;383;5O;5b;RS22;30;SAB;10;18;1;NA;2000;MS22;30;RS2;1;60;5;5;5;5;900
8815101;49.459934;-71.347519;383;5O;5b;RS22;30;EPN;10;14;1;NA;2000;MS22;30;RS2;2;60;5;5;5;5;900
8815101;49.459934;-71.347519;383;5O;5b;RS22;30;PET;10;14;1;NA;2000;MS22;30;RS2;3;60;5;5;5;5;900
8815101;49.459934;-71.347519;383;5O;5b;RS22;30;EPN;10;12;2;NA;2000;MS22;30;RS2;4;60;5;5;5;5;900
8815101;49.459934;-71.347519;383;5O;5b;RS22;30;SAB;10;12;2;NA;2000;MS22;30;RS2;5;60;5;5;5;5;900
8815101;49.459934;-71.347519;383;5O;5b;RS22;30;BOP;10;10;1;NA;2000;MS22;30;RS2;6;60;5;5;5;5;900
8815101;49.459934;-71.347519;383;5O;5b;RS22;30;EPN;10;10;8;NA;2000;MS22;30;RS2;7;60;5;5;5;5;900
8815101;49.459934;-71.347519;383;5O;5b;RS22;30;PET;10;10;2;NA;2000;MS22;30;RS2;8;60;5;5;5;5;900
8815101;49.459934;-71.347519;383;5O;5b;RS22;30;SAB;10;10;8;NA;2000;MS22;30;RS2;9;60;5;5;5;5;900
8815202;49.466729;-71.357681;323;5O;5b;RS22;30;EPN;10;34;1;NA;2000;RS22;120;RS2;1;60;5;5;5;5;900
8815202;49.466729;-71.357681;323;5O;5b;RS22;30;EPN;10;30;1;NA;2000;RS22;120;RS2;2;60;5;5;5;5;900
8815202;49.466729;-71.357681;323;5O;5b;RS22;30;EPN;10;22;1;NA;2000;RS22;120;RS2;3;60;5;5;5;5;900
8815202;49.466729;-71.357681;323;5O;5b;RS22;30;EPN;10;20;2;NA;2000;RS22;120;RS2;4;60;5;5;5;5;900
8815202;49.466729;-71.357681;323;5O;5b;RS22;30;EPN;10;18;4;NA;2000;RS22;120;RS2;5;60;5;5;5;5;900
8815202;49.466729;-71.357681;323;5O;5b;RS22;30;SAB;10;18;1;NA;2000;RS22;120;RS2;6;60;5;5;5;5;900
8815202;49.466729;-71.357681;323;5O;5b;RS22;30;SAB;10;18;1;NA;2000;RS22;120;RS2;7;60;5;5;5;5;900
8815202;49.466729;-71.357681;323;5O;5b;RS22;30;EPN;10;16;6;NA;2000;RS22;120;RS2;8;60;5;5;5;5;900
8815202;49.466729;-71.357681;323;5O;5b;RS22;30;SAB;10;16;2;NA;2000;RS22;120;RS2;9;60;5;5;5;5;900
8815202;49.466729;-71.357681;323;5O;5b;RS22;30;SAB;10;16;1;NA;2000;RS22;120;RS2;10;60;5;5;5;5;900
8815202;49.466729;-71.357681;323;5O;5b;RS22;30;EPN;10;14;5;NA;2000;RS22;120;RS2;11;60;5;5;5;5;900
8815202;49.466729;-71.357681;323;5O;5b;RS22;30;SAB;10;14;1;NA;2000;RS22;120;RS2;12;60;5;5;5;5;900
8815202;49.466729;-71.357681;323;5O;5b;RS22;30;EPN;10;12;7;NA;2000;RS22;120;RS2;13;60;5;5;5;5;900
8815202;49.466729;-71.357681;323;5O;5b;RS22;30;SAB;10;12;1;NA;2000;RS22;120;RS2;14;60;5;5;5;5;900
8815202;49.466729;-71.357681;323;5O;5b;RS22;30;EPN;10;10;9;NA;2000;RS22;120;RS2;15;60;5;5;5;5;900
8815202;49.466729;-71.357681;323;5O;5b;RS22;30;SAB;10;10;1;NA;2000;RS22;120;RS2;16;60;5;5;5;5;900
8830001;49.282861;-71.450586;335;5O;5b;RS25;31;EPB;10;18;1;NA;2000;MS22;70;RS2;1;60;5;5;5;5;900
8830001;49.282861;-71.450586;335;5O;5b;RS25;31;SAB;10;18;1;NA;2000;MS22;70;RS2;2;60;5;5;5;5;900
8830001;49.282861;-71.450586;335;5O;5b;RS25;31;BOP;10;16;1;NA;2000;MS22;70;RS2;3;60;5;5;5;5;900
8830001;49.282861;-71.450586;335;5O;5b;RS25;31;EPN;10;16;1;NA;2000;MS22;70;RS2;4;60;5;5;5;5;900
8830001;49.282861;-71.450586;335;5O;5b;RS25;31;SAB;10;16;1;NA;2000;MS22;70;RS2;5;60;5;5;5;5;900
8830001;49.282861;-71.450586;335;5O;5b;RS25;31;BOP;10;14;1;NA;2000;MS22;70;RS2;6;60;5;5;5;5;900
8830001;49.282861;-71.450586;335;5O;5b;RS25;31;EPN;10;14;4;NA;2000;MS22;70;RS2;7;60;5;5;5;5;900
8830001;49.282861;-71.450586;335;5O;5b;RS25;31;EPN;10;12;6;NA;2000;MS22;70;RS2;8;60;5;5;5;5;900
8830001;49.282861;-71.450586;335;5O;5b;RS25;31;SAB;10;12;3;NA;2000;MS22;70;RS2;9;60;5;5;5;5;900
8830001;49.282861;-71.450586;335;5O;5b;RS25;31;SAB;10;12;1;NA;2000;MS22;70;RS2;10;60;5;5;5;5;900
8830001;49.282861;-71.450586;335;5O;5b;RS25;31;BOP;10;10;1;NA;2000;MS22;70;RS2;11;60;5;5;5;5;900
8830001;49.282861;-71.450586;335;5O;5b;RS25;31;EPN;10;10;20;NA;2000;MS22;70;RS2;12;60;5;5;5;5;900
8830001;49.282861;-71.450586;335;5O;5b;RS25;31;SAB;10;10;3;NA;2000;MS22;70;RS2;13;60;5;5;5;5;900
8900402;49.902086;-70.460033;441;5O;5b;RS39;60;MEL;10;32;1;NA;2000;RS22;120;RS3;1;60;5;5;5;5;900
8900402;49.902086;-70.460033;441;5O;5b;RS39;60;MEL;10;30;1;NA;2000;RS22;120;RS3;2;60;5;5;5;5;900
8900402;49.902086;-70.460033;441;5O;5b;RS39;60;MEL;10;28;1;NA;2000;RS22;120;RS3;3;60;5;5;5;5;900
8900402;49.902086;-70.460033;441;5O;5b;RS39;60;MEL;10;26;1;NA;2000;RS22;120;RS3;4;60;5;5;5;5;900
8900402;49.902086;-70.460033;441;5O;5b;RS39;60;EPN;10;24;1;NA;2000;RS22;120;RS3;5;60;5;5;5;5;900
8900402;49.902086;-70.460033;441;5O;5b;RS39;60;MEL;10;24;2;NA;2000;RS22;120;RS3;6;60;5;5;5;5;900
8900402;49.902086;-70.460033;441;5O;5b;RS39;60;EPN;10;22;6;NA;2000;RS22;120;RS3;7;60;5;5;5;5;900
8900402;49.902086;-70.460033;441;5O;5b;RS39;60;MEL;10;22;2;NA;2000;RS22;120;RS3;8;60;5;5;5;5;900
8900402;49.902086;-70.460033;441;5O;5b;RS39;60;EPN;10;20;10;NA;2000;RS22;120;RS3;9;60;5;5;5;5;900
8900402;49.902086;-70.460033;441;5O;5b;RS39;60;MEL;10;20;1;NA;2000;RS22;120;RS3;10;60;5;5;5;5;900
8900402;49.902086;-70.460033;441;5O;5b;RS39;60;EPN;10;18;14;NA;2000;RS22;120;RS3;11;60;5;5;5;5;900
8900402;49.902086;-70.460033;441;5O;5b;RS39;60;EPN;10;16;9;NA;2000;RS22;120;RS3;12;60;5;5;5;5;900
8900402;49.902086;-70.460033;441;5O;5b;RS39;60;MEL;10;16;1;NA;2000;RS22;120;RS3;13;60;5;5;5;5;900
8900402;49.902086;-70.460033;441;5O;5b;RS39;60;EPN;10;14;11;NA;2000;RS22;120;RS3;14;60;5;5;5;5;900
