reg_eco;PlacetteID;rcp;Mois;Latitude;Altitude;Tmin;Tmax;Radiation;PTot;Vent2;Annee
5c;P700200801;RCP45;4;48.134455;481;-1.966666667;9.7;18.51444444;68.13333333;2.361111111;2059
5c;P700200801;RCP45;5;48.134455;481;4.233333333;17.36666667;21.55591398;89.33333333;2.092592593;2059
5c;P700200801;RCP45;6;48.134455;481;9.333333333;22.66666667;21.21777778;77.23333333;1.925925926;2059
5c;P700200801;RCP45;7;48.134455;481;13.2;25.73333333;19.21075269;99.46666667;1.805555556;2059
5c;P700200801;RCP45;8;48.134455;481;12.23333333;24.56666667;16.30107527;95.66666667;1.796296296;2059
5c;P700200801;RCP45;9;48.134455;481;7.5;19.06666667;12.02222222;78.73333333;1.898148148;2059
5c;P700200801;RCP45;2;48.134455;481;-17.13333333;-4.633333333;9.338888889;45.06666667;2.092592593;2059
5c;P700200801;RCP45;1;48.134455;481;-18.2;-6.833333333;6.220430108;59.06666667;2.037037037;2059
5c;P700200801;RCP45;12;48.134455;481;-13.7;-3.9;4.921505376;65.83333333;2.037037037;2059
5c;P700200801;RCP45;10;48.134455;481;1.733333333;11.1;7.253763441;77.6;2.055555556;2059
5c;P700200801;RCP45;11;48.134455;481;-4.533333333;3.566666667;4.85;77.16666667;2.157407407;2059
5c;P700200801;RCP45;3;48.134455;481;-11.73333333;1.4;14.86021505;48.06666667;2.185185185;2060
5c;P700200801;RCP45;4;48.134455;481;-1.966666667;9.7;18.51444444;68.13333333;2.361111111;2060
5c;P700200801;RCP45;5;48.134455;481;4.233333333;17.36666667;21.55591398;89.33333333;2.092592593;2060
5c;P700200801;RCP45;6;48.134455;481;9.333333333;22.66666667;21.21777778;77.23333333;1.925925926;2060
5c;P700200801;RCP45;7;48.134455;481;13.2;25.73333333;19.21075269;99.46666667;1.805555556;2060
5c;P700200801;RCP45;8;48.134455;481;12.23333333;24.56666667;16.30107527;95.66666667;1.796296296;2060
5c;P700200801;RCP45;9;48.134455;481;7.5;19.06666667;12.02222222;78.73333333;1.898148148;2060
5c;P700200801;RCP45;2;48.134455;481;-17.13333333;-4.633333333;9.338888889;45.06666667;2.092592593;2060
5c;P700200801;RCP45;1;48.134455;481;-18.2;-6.833333333;6.220430108;59.06666667;2.037037037;2060
5c;P700200801;RCP45;12;48.134455;481;-13.7;-3.9;4.921505376;65.83333333;2.037037037;2060
5c;P700200801;RCP45;10;48.134455;481;1.733333333;11.1;7.253763441;77.6;2.055555556;2060
5c;P700200801;RCP45;11;48.134455;481;-4.533333333;3.566666667;4.85;77.16666667;2.157407407;2060
5c;P700200801;RCP45;4;48.134455;481;-1.766666667;9.666666667;18.53777778;68.83333333;2.351851852;2061
5c;P700200801;RCP45;5;48.134455;481;4.533333333;17.63333333;21.39139785;89.9;2.101851852;2061
5c;P700200801;RCP45;6;48.134455;481;9.733333333;23.16666667;21.17111111;70.26666667;1.87962963;2061
5c;P700200801;RCP45;7;48.134455;481;13.56666667;26.1;19.0655914;115.2;1.777777778;2061
5c;P700200801;RCP45;8;48.134455;481;12.5;24.86666667;16.42580645;90.6;1.768518519;2061
5c;P700200801;RCP45;9;48.134455;481;8;19.66666667;12.05444444;75.4;1.87037037;2061
5c;P700200801;RCP45;10;48.134455;481;2.1;11.56666667;7.262365591;72;2.037037037;2061
5c;P700200801;RCP45;1;48.134455;481;-17.2;-6.066666667;6.202150538;61.2;2.009259259;2061
5c;P700200801;RCP45;3;48.134455;481;-11.4;1.633333333;14.73763441;45.13333333;2.175925926;2061
5c;P700200801;RCP45;2;48.134455;481;-16.93333333;-4.266666667;9.435555556;48.66666667;2.083333333;2061
5c;P700200801;RCP45;12;48.134455;481;-13.43333333;-3.833333333;4.896774194;64.16666667;2.027777778;2061
5c;P700200801;RCP45;11;48.134455;481;-4.3;3.933333333;4.842222222;76.86666667;2.148148148;2061
5c;P700200801;RCP45;4;48.134455;481;-1.766666667;9.666666667;18.53777778;68.83333333;2.351851852;2062
5c;P700200801;RCP45;5;48.134455;481;4.533333333;17.63333333;21.39139785;89.9;2.101851852;2062
5c;P700200801;RCP45;6;48.134455;481;9.733333333;23.16666667;21.17111111;70.26666667;1.87962963;2062
5c;P700200801;RCP45;7;48.134455;481;13.56666667;26.1;19.0655914;115.2;1.777777778;2062
5c;P700200801;RCP45;8;48.134455;481;12.5;24.86666667;16.42580645;90.6;1.768518519;2062
5c;P700200801;RCP45;9;48.134455;481;8;19.66666667;12.05444444;75.4;1.87037037;2062
5c;P700200801;RCP45;10;48.134455;481;2.1;11.56666667;7.262365591;72;2.037037037;2062
5c;P700200801;RCP45;1;48.134455;481;-17.2;-6.066666667;6.202150538;61.2;2.009259259;2062
5c;P700200801;RCP45;3;48.134455;481;-11.4;1.633333333;14.73763441;45.13333333;2.175925926;2062
5c;P700200801;RCP45;2;48.134455;481;-16.93333333;-4.266666667;9.435555556;48.66666667;2.083333333;2062
5c;P700200801;RCP45;12;48.134455;481;-13.43333333;-3.833333333;4.896774194;64.16666667;2.027777778;2062
5c;P700200801;RCP45;11;48.134455;481;-4.3;3.933333333;4.842222222;76.86666667;2.148148148;2062
5c;P700200801;RCP45;4;48.134455;481;-1.766666667;9.666666667;18.53777778;68.83333333;2.351851852;2063
5c;P700200801;RCP45;5;48.134455;481;4.533333333;17.63333333;21.39139785;89.9;2.101851852;2063
5c;P700200801;RCP45;6;48.134455;481;9.733333333;23.16666667;21.17111111;70.26666667;1.87962963;2063
5c;P700200801;RCP45;7;48.134455;481;13.56666667;26.1;19.0655914;115.2;1.777777778;2063
5c;P700200801;RCP45;8;48.134455;481;12.5;24.86666667;16.42580645;90.6;1.768518519;2063
5c;P700200801;RCP45;9;48.134455;481;8;19.66666667;12.05444444;75.4;1.87037037;2063
5c;P700200801;RCP45;10;48.134455;481;2.1;11.56666667;7.262365591;72;2.037037037;2063
5c;P700200801;RCP45;1;48.134455;481;-17.2;-6.066666667;6.202150538;61.2;2.009259259;2063
5c;P700200801;RCP45;3;48.134455;481;-11.4;1.633333333;14.73763441;45.13333333;2.175925926;2063
5c;P700200801;RCP45;2;48.134455;481;-16.93333333;-4.266666667;9.435555556;48.66666667;2.083333333;2063
5c;P700200801;RCP45;12;48.134455;481;-13.43333333;-3.833333333;4.896774194;64.16666667;2.027777778;2063
5c;P700200801;RCP45;11;48.134455;481;-4.3;3.933333333;4.842222222;76.86666667;2.148148148;2063
5c;P700200801;RCP45;4;48.134455;481;-1.766666667;9.666666667;18.53777778;68.83333333;2.351851852;2064
5c;P700200801;RCP45;5;48.134455;481;4.533333333;17.63333333;21.39139785;89.9;2.101851852;2064
5c;P700200801;RCP45;6;48.134455;481;9.733333333;23.16666667;21.17111111;70.26666667;1.87962963;2064
5c;P700200801;RCP45;7;48.134455;481;13.56666667;26.1;19.0655914;115.2;1.777777778;2064
5c;P700200801;RCP45;8;48.134455;481;12.5;24.86666667;16.42580645;90.6;1.768518519;2064
5c;P700200801;RCP45;9;48.134455;481;8;19.66666667;12.05444444;75.4;1.87037037;2064
5c;P700200801;RCP45;10;48.134455;481;2.1;11.56666667;7.262365591;72;2.037037037;2064
5c;P700200801;RCP45;1;48.134455;481;-17.2;-6.066666667;6.202150538;61.2;2.009259259;2064
5c;P700200801;RCP45;3;48.134455;481;-11.4;1.633333333;14.73763441;45.13333333;2.175925926;2064
5c;P700200801;RCP45;2;48.134455;481;-16.93333333;-4.266666667;9.435555556;48.66666667;2.083333333;2064
5c;P700200801;RCP45;12;48.134455;481;-13.43333333;-3.833333333;4.896774194;64.16666667;2.027777778;2064
5c;P700200801;RCP45;11;48.134455;481;-4.3;3.933333333;4.842222222;76.86666667;2.148148148;2064
5c;P700200801;RCP45;4;48.134455;481;-1.766666667;9.666666667;18.53777778;68.83333333;2.351851852;2065
5c;P700200801;RCP45;5;48.134455;481;4.533333333;17.63333333;21.39139785;89.9;2.101851852;2065
5c;P700200801;RCP45;6;48.134455;481;9.733333333;23.16666667;21.17111111;70.26666667;1.87962963;2065
5c;P700200801;RCP45;7;48.134455;481;13.56666667;26.1;19.0655914;115.2;1.777777778;2065
5c;P700200801;RCP45;8;48.134455;481;12.5;24.86666667;16.42580645;90.6;1.768518519;2065
5c;P700200801;RCP45;9;48.134455;481;8;19.66666667;12.05444444;75.4;1.87037037;2065
5c;P700200801;RCP45;10;48.134455;481;2.1;11.56666667;7.262365591;72;2.037037037;2065
5c;P700200801;RCP45;1;48.134455;481;-17.2;-6.066666667;6.202150538;61.2;2.009259259;2065
5c;P700200801;RCP45;3;48.134455;481;-11.4;1.633333333;14.73763441;45.13333333;2.175925926;2065
5c;P700200801;RCP45;2;48.134455;481;-16.93333333;-4.266666667;9.435555556;48.66666667;2.083333333;2065
5c;P700200801;RCP45;12;48.134455;481;-13.43333333;-3.833333333;4.896774194;64.16666667;2.027777778;2065
5c;P700200801;RCP45;11;48.134455;481;-4.3;3.933333333;4.842222222;76.86666667;2.148148148;2065
5c;P700200801;RCP45;4;48.134455;481;-1.766666667;9.666666667;18.53777778;68.83333333;2.351851852;2066
5c;P700200801;RCP45;5;48.134455;481;4.533333333;17.63333333;21.39139785;89.9;2.101851852;2066
5c;P700200801;RCP45;6;48.134455;481;9.733333333;23.16666667;21.17111111;70.26666667;1.87962963;2066
5c;P700200801;RCP45;7;48.134455;481;13.56666667;26.1;19.0655914;115.2;1.777777778;2066
5c;P700200801;RCP45;8;48.134455;481;12.5;24.86666667;16.42580645;90.6;1.768518519;2066
5c;P700200801;RCP45;9;48.134455;481;8;19.66666667;12.05444444;75.4;1.87037037;2066
5c;P700200801;RCP45;10;48.134455;481;2.1;11.56666667;7.262365591;72;2.037037037;2066
5c;P700200801;RCP45;1;48.134455;481;-17.2;-6.066666667;6.202150538;61.2;2.009259259;2066
5c;P700200801;RCP45;3;48.134455;481;-11.4;1.633333333;14.73763441;45.13333333;2.175925926;2066
5c;P700200801;RCP45;2;48.134455;481;-16.93333333;-4.266666667;9.435555556;48.66666667;2.083333333;2066
5c;P700200801;RCP45;12;48.134455;481;-13.43333333;-3.833333333;4.896774194;64.16666667;2.027777778;2066
5c;P700200801;RCP45;11;48.134455;481;-4.3;3.933333333;4.842222222;76.86666667;2.148148148;2066
5c;P700200801;RCP45;4;48.134455;481;-1.766666667;9.666666667;18.53777778;68.83333333;2.351851852;2067
5c;P700200801;RCP45;5;48.134455;481;4.533333333;17.63333333;21.39139785;89.9;2.101851852;2067
5c;P700200801;RCP45;6;48.134455;481;9.733333333;23.16666667;21.17111111;70.26666667;1.87962963;2067
5c;P700200801;RCP45;7;48.134455;481;13.56666667;26.1;19.0655914;115.2;1.777777778;2067
5c;P700200801;RCP45;8;48.134455;481;12.5;24.86666667;16.42580645;90.6;1.768518519;2067
5c;P700200801;RCP45;9;48.134455;481;8;19.66666667;12.05444444;75.4;1.87037037;2067
5c;P700200801;RCP45;10;48.134455;481;2.1;11.56666667;7.262365591;72;2.037037037;2067
5c;P700200801;RCP45;1;48.134455;481;-17.2;-6.066666667;6.202150538;61.2;2.009259259;2067
5c;P700200801;RCP45;3;48.134455;481;-11.4;1.633333333;14.73763441;45.13333333;2.175925926;2067
5c;P700200801;RCP45;2;48.134455;481;-16.93333333;-4.266666667;9.435555556;48.66666667;2.083333333;2067
5c;P700200801;RCP45;12;48.134455;481;-13.43333333;-3.833333333;4.896774194;64.16666667;2.027777778;2067
5c;P700200801;RCP45;11;48.134455;481;-4.3;3.933333333;4.842222222;76.86666667;2.148148148;2067
5c;P700200801;RCP45;4;48.134455;481;-1.766666667;9.666666667;18.53777778;68.83333333;2.351851852;2068
5c;P700200801;RCP45;5;48.134455;481;4.533333333;17.63333333;21.39139785;89.9;2.101851852;2068
5c;P700200801;RCP45;6;48.134455;481;9.733333333;23.16666667;21.17111111;70.26666667;1.87962963;2068
5c;P700200801;RCP45;7;48.134455;481;13.56666667;26.1;19.0655914;115.2;1.777777778;2068
5c;P700200801;RCP45;8;48.134455;481;12.5;24.86666667;16.42580645;90.6;1.768518519;2068
5c;P700200801;RCP45;9;48.134455;481;8;19.66666667;12.05444444;75.4;1.87037037;2068
5c;P700200801;RCP45;10;48.134455;481;2.1;11.56666667;7.262365591;72;2.037037037;2068
5c;P700200801;RCP45;1;48.134455;481;-17.2;-6.066666667;6.202150538;61.2;2.009259259;2068
5c;P700200801;RCP45;3;48.134455;481;-11.4;1.633333333;14.73763441;45.13333333;2.175925926;2068
5c;P700200801;RCP45;2;48.134455;481;-16.93333333;-4.266666667;9.435555556;48.66666667;2.083333333;2068
5c;P700200801;RCP45;12;48.134455;481;-13.43333333;-3.833333333;4.896774194;64.16666667;2.027777778;2068
5c;P700200801;RCP45;11;48.134455;481;-4.3;3.933333333;4.842222222;76.86666667;2.148148148;2068
5c;P700200801;RCP45;4;48.134455;481;-1.766666667;9.666666667;18.53777778;68.83333333;2.351851852;2069
5c;P700200801;RCP45;5;48.134455;481;4.533333333;17.63333333;21.39139785;89.9;2.101851852;2069
5c;P700200801;RCP45;6;48.134455;481;9.733333333;23.16666667;21.17111111;70.26666667;1.87962963;2069
5c;P700200801;RCP45;7;48.134455;481;13.56666667;26.1;19.0655914;115.2;1.777777778;2069
5c;P700200801;RCP45;8;48.134455;481;12.5;24.86666667;16.42580645;90.6;1.768518519;2069
5c;P700200801;RCP45;9;48.134455;481;8;19.66666667;12.05444444;75.4;1.87037037;2069
5c;P700200801;RCP45;10;48.134455;481;2.1;11.56666667;7.262365591;72;2.037037037;2069
5c;P700200801;RCP45;1;48.134455;481;-17.2;-6.066666667;6.202150538;61.2;2.009259259;2069
5c;P700200801;RCP45;3;48.134455;481;-11.4;1.633333333;14.73763441;45.13333333;2.175925926;2069
5c;P700200801;RCP45;2;48.134455;481;-16.93333333;-4.266666667;9.435555556;48.66666667;2.083333333;2069
5c;P700200801;RCP45;12;48.134455;481;-13.43333333;-3.833333333;4.896774194;64.16666667;2.027777778;2069
5c;P700200801;RCP45;11;48.134455;481;-4.3;3.933333333;4.842222222;76.86666667;2.148148148;2069
5c;P700200801;RCP45;4;48.134455;481;-1.766666667;9.666666667;18.53777778;68.83333333;2.351851852;2070
5c;P700200801;RCP45;5;48.134455;481;4.533333333;17.63333333;21.39139785;89.9;2.101851852;2070
5c;P700200801;RCP45;6;48.134455;481;9.733333333;23.16666667;21.17111111;70.26666667;1.87962963;2070
5c;P700200801;RCP45;7;48.134455;481;13.56666667;26.1;19.0655914;115.2;1.777777778;2070
5c;P700200801;RCP45;8;48.134455;481;12.5;24.86666667;16.42580645;90.6;1.768518519;2070
5c;P700200801;RCP45;9;48.134455;481;8;19.66666667;12.05444444;75.4;1.87037037;2070
5c;P700200801;RCP45;10;48.134455;481;2.1;11.56666667;7.262365591;72;2.037037037;2070
5c;P700200801;RCP45;1;48.134455;481;-17.2;-6.066666667;6.202150538;61.2;2.009259259;2070
5c;P700200801;RCP45;3;48.134455;481;-11.4;1.633333333;14.73763441;45.13333333;2.175925926;2070
5c;P700200801;RCP45;2;48.134455;481;-16.93333333;-4.266666667;9.435555556;48.66666667;2.083333333;2070
5c;P700200801;RCP45;12;48.134455;481;-13.43333333;-3.833333333;4.896774194;64.16666667;2.027777778;2070
5c;P700200801;RCP45;11;48.134455;481;-4.3;3.933333333;4.842222222;76.86666667;2.148148148;2070
5c;P700200801;RCP45;3;48.134455;481;-11.13333333;1.666666667;14.63333333;49.3;2.212962963;2071
5c;P700200801;RCP45;4;48.134455;481;-1.4;10.06666667;18.44111111;67.96666667;2.324074074;2071
5c;P700200801;RCP45;5;48.134455;481;4.766666667;17.96666667;21.29139785;83.43333333;2.092592593;2071
5c;P700200801;RCP45;6;48.134455;481;10.23333333;23.43333333;20.85777778;73.76666667;1.87962963;2071
5c;P700200801;RCP45;7;48.134455;481;13.9;26.4;19.05376344;108.6333333;1.768518519;2071
5c;P700200801;RCP45;8;48.134455;481;12.53333333;25.06666667;16.5827957;97.6;1.759259259;2071
5c;P700200801;RCP45;9;48.134455;481;8.333333333;20.06666667;11.97666667;76.46666667;1.851851852;2071
5c;P700200801;RCP45;10;48.134455;481;2.366666667;11.8;7.232258065;75;2.027777778;2071
5c;P700200801;RCP45;11;48.134455;481;-3.9;3.9;4.688888889;73.63333333;2.12037037;2071
5c;P700200801;RCP45;1;48.134455;481;-16.33333333;-5.433333333;6.132258065;65.1;2.009259259;2071
5c;P700200801;RCP45;2;48.134455;481;-16.33333333;-4.133333333;9.356666667;50.86666667;2.074074074;2071
5c;P700200801;RCP45;12;48.134455;481;-12.86666667;-3.466666667;4.860215054;61.33333333;1.981481482;2071
5c;P700200801;RCP45;3;48.134455;481;-11.13333333;1.666666667;14.63333333;49.3;2.212962963;2072
5c;P700200801;RCP45;4;48.134455;481;-1.4;10.06666667;18.44111111;67.96666667;2.324074074;2072
5c;P700200801;RCP45;5;48.134455;481;4.766666667;17.96666667;21.29139785;83.43333333;2.092592593;2072
5c;P700200801;RCP45;6;48.134455;481;10.23333333;23.43333333;20.85777778;73.76666667;1.87962963;2072
5c;P700200801;RCP45;7;48.134455;481;13.9;26.4;19.05376344;108.6333333;1.768518519;2072
5c;P700200801;RCP45;8;48.134455;481;12.53333333;25.06666667;16.5827957;97.6;1.759259259;2072
5c;P700200801;RCP45;9;48.134455;481;8.333333333;20.06666667;11.97666667;76.46666667;1.851851852;2072
5c;P700200801;RCP45;10;48.134455;481;2.366666667;11.8;7.232258065;75;2.027777778;2072
5c;P700200801;RCP45;11;48.134455;481;-3.9;3.9;4.688888889;73.63333333;2.12037037;2072
5c;P700200801;RCP45;1;48.134455;481;-16.33333333;-5.433333333;6.132258065;65.1;2.009259259;2072
5c;P700200801;RCP45;2;48.134455;481;-16.33333333;-4.133333333;9.356666667;50.86666667;2.074074074;2072
5c;P700200801;RCP45;12;48.134455;481;-12.86666667;-3.466666667;4.860215054;61.33333333;1.981481482;2072
5c;P700200801;RCP45;3;48.134455;481;-11.13333333;1.666666667;14.63333333;49.3;2.212962963;2073
5c;P700200801;RCP45;4;48.134455;481;-1.4;10.06666667;18.44111111;67.96666667;2.324074074;2073
5c;P700200801;RCP45;5;48.134455;481;4.766666667;17.96666667;21.29139785;83.43333333;2.092592593;2073
5c;P700200801;RCP45;6;48.134455;481;10.23333333;23.43333333;20.85777778;73.76666667;1.87962963;2073
5c;P700200801;RCP45;7;48.134455;481;13.9;26.4;19.05376344;108.6333333;1.768518519;2073
5c;P700200801;RCP45;8;48.134455;481;12.53333333;25.06666667;16.5827957;97.6;1.759259259;2073
5c;P700200801;RCP45;9;48.134455;481;8.333333333;20.06666667;11.97666667;76.46666667;1.851851852;2073
5c;P700200801;RCP45;10;48.134455;481;2.366666667;11.8;7.232258065;75;2.027777778;2073
5c;P700200801;RCP45;11;48.134455;481;-3.9;3.9;4.688888889;73.63333333;2.12037037;2073
5c;P700200801;RCP45;1;48.134455;481;-16.33333333;-5.433333333;6.132258065;65.1;2.009259259;2073
5c;P700200801;RCP45;2;48.134455;481;-16.33333333;-4.133333333;9.356666667;50.86666667;2.074074074;2073
5c;P700200801;RCP45;12;48.134455;481;-12.86666667;-3.466666667;4.860215054;61.33333333;1.981481482;2073
5c;P700200801;RCP45;3;48.134455;481;-11.13333333;1.666666667;14.63333333;49.3;2.212962963;2074
5c;P700200801;RCP45;4;48.134455;481;-1.4;10.06666667;18.44111111;67.96666667;2.324074074;2074
5c;P700200801;RCP45;5;48.134455;481;4.766666667;17.96666667;21.29139785;83.43333333;2.092592593;2074
5c;P700200801;RCP45;6;48.134455;481;10.23333333;23.43333333;20.85777778;73.76666667;1.87962963;2074
5c;P700200801;RCP45;7;48.134455;481;13.9;26.4;19.05376344;108.6333333;1.768518519;2074
5c;P700200801;RCP45;8;48.134455;481;12.53333333;25.06666667;16.5827957;97.6;1.759259259;2074
5c;P700200801;RCP45;9;48.134455;481;8.333333333;20.06666667;11.97666667;76.46666667;1.851851852;2074
5c;P700200801;RCP45;10;48.134455;481;2.366666667;11.8;7.232258065;75;2.027777778;2074
5c;P700200801;RCP45;11;48.134455;481;-3.9;3.9;4.688888889;73.63333333;2.12037037;2074
5c;P700200801;RCP45;1;48.134455;481;-16.33333333;-5.433333333;6.132258065;65.1;2.009259259;2074
5c;P700200801;RCP45;2;48.134455;481;-16.33333333;-4.133333333;9.356666667;50.86666667;2.074074074;2074
5c;P700200801;RCP45;12;48.134455;481;-12.86666667;-3.466666667;4.860215054;61.33333333;1.981481482;2074
5c;P700200801;RCP45;3;48.134455;481;-11.13333333;1.666666667;14.63333333;49.3;2.212962963;2075
5c;P700200801;RCP45;4;48.134455;481;-1.4;10.06666667;18.44111111;67.96666667;2.324074074;2075
5c;P700200801;RCP45;5;48.134455;481;4.766666667;17.96666667;21.29139785;83.43333333;2.092592593;2075
5c;P700200801;RCP45;6;48.134455;481;10.23333333;23.43333333;20.85777778;73.76666667;1.87962963;2075
5c;P700200801;RCP45;7;48.134455;481;13.9;26.4;19.05376344;108.6333333;1.768518519;2075
5c;P700200801;RCP45;8;48.134455;481;12.53333333;25.06666667;16.5827957;97.6;1.759259259;2075
5c;P700200801;RCP45;9;48.134455;481;8.333333333;20.06666667;11.97666667;76.46666667;1.851851852;2075
5c;P700200801;RCP45;10;48.134455;481;2.366666667;11.8;7.232258065;75;2.027777778;2075
5c;P700200801;RCP45;11;48.134455;481;-3.9;3.9;4.688888889;73.63333333;2.12037037;2075
5c;P700200801;RCP45;1;48.134455;481;-16.33333333;-5.433333333;6.132258065;65.1;2.009259259;2075
5c;P700200801;RCP45;2;48.134455;481;-16.33333333;-4.133333333;9.356666667;50.86666667;2.074074074;2075
5c;P700200801;RCP45;12;48.134455;481;-12.86666667;-3.466666667;4.860215054;61.33333333;1.981481482;2075
5c;P700200801;RCP45;3;48.134455;481;-11.13333333;1.666666667;14.63333333;49.3;2.212962963;2076
5c;P700200801;RCP45;4;48.134455;481;-1.4;10.06666667;18.44111111;67.96666667;2.324074074;2076
5c;P700200801;RCP45;5;48.134455;481;4.766666667;17.96666667;21.29139785;83.43333333;2.092592593;2076
5c;P700200801;RCP45;6;48.134455;481;10.23333333;23.43333333;20.85777778;73.76666667;1.87962963;2076
5c;P700200801;RCP45;7;48.134455;481;13.9;26.4;19.05376344;108.6333333;1.768518519;2076
5c;P700200801;RCP45;8;48.134455;481;12.53333333;25.06666667;16.5827957;97.6;1.759259259;2076
5c;P700200801;RCP45;9;48.134455;481;8.333333333;20.06666667;11.97666667;76.46666667;1.851851852;2076
5c;P700200801;RCP45;10;48.134455;481;2.366666667;11.8;7.232258065;75;2.027777778;2076
5c;P700200801;RCP45;11;48.134455;481;-3.9;3.9;4.688888889;73.63333333;2.12037037;2076
5c;P700200801;RCP45;1;48.134455;481;-16.33333333;-5.433333333;6.132258065;65.1;2.009259259;2076
5c;P700200801;RCP45;2;48.134455;481;-16.33333333;-4.133333333;9.356666667;50.86666667;2.074074074;2076
5c;P700200801;RCP45;12;48.134455;481;-12.86666667;-3.466666667;4.860215054;61.33333333;1.981481482;2076
5c;P700200801;RCP45;3;48.134455;481;-11.13333333;1.666666667;14.63333333;49.3;2.212962963;2077
